"Dataset","N","Male","Female","Right","Left","AgeMin","AgeMax","AgeMed","ICVMin","ICVMax","ICVMed","File","yi","vi","df","t","p","asy"
"AnneU",30,16,14,28,2,19,40,26.5,1070000,1790000,1425000,"AnneU/ASY_DescriptiveInfo.Rdata",-1.84685335756178,0.090181122072287,29,-10.1156324434074,5.08130735687627e-11,-0.321871615877181
"BIG",2326,973,1353,1995,103,17.39,82.66,22.47,1076480,2086070,1610760,"BIG/ASY_DescriptiveInfo.Rdata",-1.65806565539466,0.00102220872096412,2322,-79.914636519121,0,-0.30456143754508
"BILGIN",453,221,232,248,205,18.08,57.18,24.03,1111532,1835334,1396760,"BILGIN/ASY_DescriptiveInfo.Rdata",-1.83527165906916,0.00601818616881443,445,-38.7585737600312,9.96506267493846e-145,-0.310490956267886
"CAMH_ASD",146,77,69,139,6,18,86,40,1123430,1833770,1471570,"CAMH_ASD/ASY_DescriptiveInfo.Rdata",-1.84125029056772,0.0189795867342103,141,-21.9410294611997,2.6246199331459e-47,-0.300155268700728
"Christoph",85,44,41,NA,NA,21,75,35,1240000,1930000,1570000,"Christoph/ASY_DescriptiveInfo.Rdata",-1.49134697648932,0.026400723776774,79,-13.3390128698756,6.27797512642273e-22,-0.266298839863159
"ClarissaBr",398,149,249,110,5,18,55,32,811432,1900000,1330000,"ClarissaBr/ASY_DescriptiveInfo.Rdata",-1.68593275298773,0.00609870182316976,396,-33.5919721257316,5.71015945759259e-118,-0.313747506956595
"Colm_UCSF",88,46,42,NA,NA,13,17,15,1230000,1810000,1560000,"Colm_UCSF/ASY_DescriptiveInfo.Rdata",-1.68061174135442,0.0283791519128138,84,-15.4944746648655,2.36762849217856e-26,-0.285275112639151
"ClinG_sample",323,132,191,307,15,18,58,24,1062340,2081450,1581790,"Egle/ClinG_sample/ASY_DescriptiveInfo.Rdata",-1.59680179072496,0.00710902493572255,319,-28.5644588052352,6.4266533842105e-90,-0.301307823805409
"HMS_sample",55,21,34,44,7,19,64,41,1155270,1921180,1525650,"Egle/HMS_sample/ASY_DescriptiveInfo.Rdata",-1.80604961351001,0.0487205111709226,53,-13.2717000097508,1.75091858889808e-18,-0.352102252223674
"EstherCOBRE",70,50,20,NA,NA,18,65,34.5,1070000,1920000,1505000,"EstherCOBRE/ASY_DescriptiveInfo.Rdata",-1.53584860394202,0.0330214464714444,65,-12.4772930421315,6.51802268607434e-19,-0.296243000634023
"EstherMCIC",164,102,62,150,5,18,60,27,1290000,1990000,1615000,"EstherMCIC/ASY_DescriptiveInfo.Rdata",-1.60731332091664,0.0143233003487378,159,-20.331084030503,4.43594481410286e-46,-0.30587165620757
"FIDMAG",117,55,62,NA,NA,21,63,41,1211550,1850590,1509640,"FIDMAG/ASY_DescriptiveInfo.Rdata",-1.55830010351639,0.0190874966061172,115,-16.783405752821,1.05468721179397e-32,-0.279021210932863
"GEB",674,305,374,616,26,16.92,24.08,20.33,861850,1597510,1129565,"GEB/ASY_DescriptiveInfo.Rdata",-1.77353796471576,0.00381708969754312,673,-46.043723555792,3.7183695930547e-210,-0.31133807948952
"GloriaBPSydney",100,47,53,91,8,14,30,22,995969,1784914,1360040,"GloriaBPSydney/ASY_DescriptiveInfo.Rdata",-2.061801420842,0.0322217788607531,96,-20.3063890094141,1.61184316772123e-36,-0.305874502829322
"JPCapeTown",26,10,16,NA,NA,19,56,29,1333950,1885170,1577910,"JPCapeTown/ASY_DescriptiveInfo.Rdata",-1.3914864237841,0.0787246893515093,24,-6.9574321189205,3.40449689473882e-07,-0.26418856325622
"Malt",44,18,26,NA,NA,20,50,27.5,970748,1648073,1307202,"Malt/ASY_DescriptiveInfo.Rdata",-1.81088953745566,0.0628490585341234,41,-11.7359055257099,1.09262974039377e-14,-0.2768738960554
"MatthewSacchet",59,23,36,49,9,18.85,60.53,35.73,1060000,1710000,1430000,"MatthewSacchet/ASY_DescriptiveInfo.Rdata",-1.58188468394015,0.0381555860447832,58,-12.1506868136653,1.40232082746925e-17,-0.285898229441979
"MDD_Ilya",74,31,43,NA,NA,20,64,40.5,1300000,1930000,1570000,"MDD_Ilya/ASY_DescriptiveInfo.Rdata",-1.3576737488056,0.0270653380858863,70,-11.4399623505458,1.10637441826739e-17,-0.289688758366149
"MichelleLBC",636,336,300,593,38,71.04,74.22,72.69,1059294,1812082,1433641,"MichelleLBC/ASY_DescriptiveInfo.Rdata",-1.59383533631922,0.00361489735613042,627,-39.9413990466068,1.97075552562899e-174,-0.293049800230876
"ASY_results_FOR2107",425,160,265,403,22,18,65,27,1150870,1948960,1544530,"Muenster/ASY_results_FOR2107/ASY_DescriptiveInfo.Rdata",-1.68073279206935,0.00574388418849671,419,-34.4447723421369,2.7392387566638e-124,-0.284494291858409
"ASY_results_MuensterCohort",739,323,416,725,14,17,65,32,930805,2015100,1432380,"Muenster/ASY_results_MuensterCohort/ASY_DescriptiveInfo.Rdata",-1.29128187074954,0.00251192388337428,729,-34.888514942604,1.33858833674906e-157,-0.237605953043754
"NESDA",65,23,42,NA,NA,21,56,40,992501,1906610,1499970,"NESDA/ASY_DescriptiveInfo.Rdata",-1.66101892585033,0.037769713270103,62,-13.1839290023148,1.20842033711388e-19,-0.303751748127918
"NeuroIMAGE",388,180,208,NA,NA,7.72,28.59,16.53,1259250,2025730,1579145,"NeuroIMAGE/ASY_DescriptiveInfo.Rdata",-1.74728942900163,0.00666625375818052,378,-34.0160948987037,4.36837045951189e-117,-0.315865897505704
"NicolaMAS",532,242,290,497,16,70.3,90.06,78.08,912609,1884820,1376990,"NicolaMAS/ASY_DescriptiveInfo.Rdata",-1.62050531889031,0.00443107039133313,521,-37.0242024765427,5.29279047868639e-148,-0.291235636684152
"NicolaOATS",413,143,270,369,23,65,89,69,1052340,1882020,1425270,"NicolaOATS/ASY_DescriptiveInfo.Rdata",-1.72987751914175,0.00614836974289655,405,-34.8560661848148,5.57031662476118e-124,-0.289490548275888
"NORM_Moscow",54,54,0,NA,NA,16.07,27.62,22.94,1149026,1872418,1533725,"NORM_Moscow/ASY_DescriptiveInfo_nosex.Rdata",-1.99754907021154,0.0554648359991018,53,-14.6789278745677,2.57702921850505e-20,-0.359055425241135
"NUIG",83,48,35,69,5,18,58,36,1270000,1960000,1570000,"NUIG/ASY_DescriptiveInfo.Rdata",-1.86096367190784,0.0303510321564483,89,-17.6546515381772,7.98456071787205e-31,-0.344059303481916
"01_Cheng_1.5T",38,11,27,NA,NA,18,49,30.5,1123950,1641540,1367960,"OCD/01_Cheng_1.5T/ASY_DescriptiveInfo.Rdata",-1.44237599843328,0.0536901121165314,37,-8.89140280228844,1.01978323352108e-10,-0.288839686363475
"01_Cheng_3T",93,27,66,NA,NA,22,39,25,933842,1753880,1307235,"OCD/01_Cheng_3T/ASY_DescriptiveInfo.Rdata",-1.93722095794519,0.0316089287906707,90,-18.479910135904,2.18588546205161e-32,-0.328957507005815
"02_Heuvel_1.5T",49,19,30,44,5,21,53,29,1162690,1843920,1478330,"OCD/02_Heuvel_1.5T/ASY_DescriptiveInfo.Rdata",-1.96850753067909,0.0611981447743779,47,-13.6382202328725,5.91124879399308e-18,-0.311537054776544
"02_Heuvel_3T",36,17,19,29,5,21.51,64.02,39.55,1271150,1780840,1567660,"OCD/02_Heuvel_3T/ASY_DescriptiveInfo.Rdata",-2.09661716964897,0.0913686222295264,34,-12.4037544502598,3.58066377154317e-14,-0.358028145231721
